prov_name,yr,age,pop_prop
Henan,1997,1_14,0.263413399
Henan,1997,15_49,0.544469228
Henan,1997,50_,0.179993709
Henan,1998,0,0.012412805
Henan,1998,1_14,0.257593226
Henan,1998,15_49,0.546958834
Henan,1998,50_,0.183035135
Henan,1999,0,0.012701947
Henan,1999,1_14,0.251773053
Henan,1999,15_49,0.54944844
Henan,1999,50_,0.18607656
Henan,2000,0,0.012991088
Henan,2000,1_14,0.24595288
Henan,2000,15_49,0.551938047
Henan,2000,50_,0.189117985
Henan,2001,0,0.012358054
Henan,2001,1_14,0.237061463
Henan,2001,15_49,0.550527785
Henan,2001,50_,0.200052698
Henan,2002,0,0.011725021
Henan,2002,1_14,0.228170046
Henan,2002,15_49,0.549117523
Henan,2002,50_,0.210987411
Henan,2003,0,0.011091987
Henan,2003,1_14,0.219278629
Henan,2003,15_49,0.54770726
Henan,2003,50_,0.221922123
Henan,2004,0,0.010458954
Henan,2004,1_14,0.210387212
Henan,2004,15_49,0.546296998
Henan,2004,50_,0.232856836
Henan,2005,0,0.00982592
Henan,2005,1_14,0.201495795
Henan,2005,15_49,0.544886736
Henan,2005,50_,0.243791549
Henan,2006,0,0.010080991
Henan,2006,1_14,0.200978574
Henan,2006,15_49,0.545913753
Henan,2006,50_,0.243026683
Henan,2007,0,0.010336061
Henan,2007,1_14,0.200461353
Henan,2007,15_49,0.546940769
Henan,2007,50_,0.242261817
Henan,2008,0,0.010591132
Henan,2008,1_14,0.199944132
Henan,2008,15_49,0.547967785
Henan,2008,50_,0.241496951
Henan,2009,0,0.010846202
Henan,2009,1_14,0.199426911
Henan,2009,15_49,0.548994802
Henan,2009,50_,0.240732085
Henan,2010,0,0.011101273
Henan,2010,1_14,0.19890969
Henan,2010,15_49,0.550021818
Henan,2010,50_,0.239967219
Henan,2011,0,0.010959394
Henan,2011,1_14,0.199021855
Henan,2011,15_49,0.542109311
Henan,2011,50_,0.247909441
Henan,2012,0,0.010817514
Henan,2012,1_14,0.19913402
Henan,2012,15_49,0.534196803
Henan,2012,50_,0.255851662
Henan,2013,0,0.010675635
Henan,2013,1_14,0.199246185
Henan,2013,15_49,0.526284296
Henan,2013,50_,0.263793883
Henan,2014,0,0.010533756
Henan,2014,1_14,0.19935835
Henan,2014,15_49,0.518371789
Henan,2014,50_,0.271736105
Hubei,1990,0,0.014742648
Hubei,1990,1_14,0.269796048
Hubei,1990,15_49,0.558653847
Hubei,1990,50_,0.156807457
Hubei,1991,0,0.014742648
Hubei,1991,1_14,0.271450871
Hubei,1991,15_49,0.553834652
Hubei,1991,50_,0.159971829
Hubei,1992,0,0.014742648
Hubei,1992,1_14,0.273105694
Hubei,1992,15_49,0.549015457
Hubei,1992,50_,0.1631362
Hubei,1993,0,0.014742648
Hubei,1993,1_14,0.274760518
Hubei,1993,15_49,0.544196262
Hubei,1993,50_,0.166300572
Hubei,1994,0,0.014742648
Hubei,1994,1_14,0.276415341
Hubei,1994,15_49,0.539377067
Hubei,1994,50_,0.169464944
Hubei,1995,0,0.014742648
Hubei,1995,1_14,0.278070164
Hubei,1995,15_49,0.534557872
Hubei,1995,50_,0.172629316
Hubei,1996,0,0.013346852
Hubei,1996,1_14,0.266513029
Hubei,1996,15_49,0.545485346
Hubei,1996,50_,0.174654774
Hubei,1997,0,0.011951055
Hubei,1997,1_14,0.254955894
Hubei,1997,15_49,0.55641282
Hubei,1997,50_,0.176680231
Hubei,1998,0,0.010555259
Hubei,1998,1_14,0.243398759
Hubei,1998,15_49,0.567340293
Hubei,1998,50_,0.178705689
Hubei,1999,0,0.009159463
Hubei,1999,1_14,0.231841624
Hubei,1999,15_49,0.578267767
Hubei,1999,50_,0.180731147
Hubei,2000,0,0.007763666
Hubei,2000,1_14,0.220284489
Hubei,2000,15_49,0.589195241
Hubei,2000,50_,0.182756604
Hubei,2001,0,0.008030142
Hubei,2001,1_14,0.212177807
Hubei,2001,15_49,0.578478628
Hubei,2001,50_,0.201313424
Hubei,2002,0,0.008296618
Hubei,2002,1_14,0.204071125
Hubei,2002,15_49,0.567762014
Hubei,2002,50_,0.219870243
Hubei,2003,0,0.008563093
Hubei,2003,1_14,0.195964443
Hubei,2003,15_49,0.557045401
Hubei,2003,50_,0.238427063
Hubei,2004,0,0.008829569
Hubei,2004,1_14,0.187857761
Hubei,2004,15_49,0.546328787
Hubei,2004,50_,0.256983882
Hubei,2005,0,0.009096045
Hubei,2005,1_14,0.179751079
Hubei,2005,15_49,0.535612174
Hubei,2005,50_,0.275540702
Hubei,2006,0,0.009341226
Hubei,2006,1_14,0.169563602
Hubei,2006,15_49,0.546984322
Hubei,2006,50_,0.27411085
Hubei,2007,0,0.009586407
Hubei,2007,1_14,0.159376125
Hubei,2007,15_49,0.558356471
Hubei,2007,50_,0.272680997
Hubei,2008,0,0.009831588
Hubei,2008,1_14,0.149188648
Hubei,2008,15_49,0.569728619
Hubei,2008,50_,0.271251145
Hubei,2009,0,0.01007677
Hubei,2009,1_14,0.13900117
Hubei,2009,15_49,0.581100767
Hubei,2009,50_,0.269821293
Hubei,2010,0,0.010321951
Hubei,2010,1_14,0.128813693
Hubei,2010,15_49,0.592472916
Hubei,2010,50_,0.26839144
Hubei,2011,0,0.01049496
Hubei,2011,1_14,0.131172635
Hubei,2011,15_49,0.578981027
Hubei,2011,50_,0.279351379
Hubei,2012,0,0.010667969
Hubei,2012,1_14,0.133531576
Hubei,2012,15_49,0.565489138
Hubei,2012,50_,0.290311317
Hubei,2013,0,0.010840978
Hubei,2013,1_14,0.135890517
Hubei,2013,15_49,0.55199725
Hubei,2013,50_,0.301271255
Hubei,2014,0,0.011013987
Hubei,2014,1_14,0.138249459
Hubei,2014,15_49,0.538505361
Hubei,2014,50_,0.312231193
Hunan,1990,0,0.011169732
Hunan,1990,1_14,0.268497999
Hunan,1990,15_49,0.554397218
Hunan,1990,50_,0.165935051
Hunan,1991,0,0.011169732
Hunan,1991,1_14,0.267952478
Hunan,1991,15_49,0.550173914
Hunan,1991,50_,0.170703875
Hunan,1992,0,0.011169732
Hunan,1992,1_14,0.267406958
Hunan,1992,15_49,0.545950611
Hunan,1992,50_,0.175472699
Hunan,1993,0,0.011169732
Hunan,1993,1_14,0.266861437
Hunan,1993,15_49,0.541727308
Hunan,1993,50_,0.180241523
Hunan,1994,0,0.011169732
Hunan,1994,1_14,0.266315916
Hunan,1994,15_49,0.537504004
Hunan,1994,50_,0.185010347
Hunan,1995,0,0.011169732
Hunan,1995,1_14,0.265770396
Hunan,1995,15_49,0.533280701
Hunan,1995,50_,0.189779171
Hunan,1996,0,0.011067016
Hunan,1996,1_14,0.254735679
Hunan,1996,15_49,0.541650696
Hunan,1996,50_,0.19254661
Hunan,1997,0,0.010964299
Hunan,1997,1_14,0.243700962
Hunan,1997,15_49,0.550020692
Hunan,1997,50_,0.195314048
Hunan,1998,0,0.010861582
Hunan,1998,1_14,0.232666244
Hunan,1998,15_49,0.558390687
Hunan,1998,50_,0.198081486
Hunan,1999,0,0.010758865
Hunan,1999,1_14,0.221631527
Hunan,1999,15_49,0.566760682
Hunan,1999,50_,0.200848925
Hunan,2000,0,0.010656149
Hunan,2000,1_14,0.21059681
Hunan,2000,15_49,0.575130678
Hunan,2000,50_,0.203616363
Hunan,2001,0,0.010776992
Hunan,2001,1_14,0.203650766
Hunan,2001,15_49,0.56761169
Hunan,2001,50_,0.217960553
Hunan,2002,0,0.010897834
Hunan,2002,1_14,0.196704722
Hunan,2002,15_49,0.560092702
Hunan,2002,50_,0.232304742
Hunan,2003,0,0.011018677
Hunan,2003,1_14,0.189758678
Hunan,2003,15_49,0.552573713
Hunan,2003,50_,0.246648931
Hunan,2004,0,0.01113952
Hunan,2004,1_14,0.182812634
Hunan,2004,15_49,0.545054725
Hunan,2004,50_,0.26099312
Hunan,2005,0,0.011260363
Hunan,2005,1_14,0.175866591
Hunan,2005,15_49,0.537535737
Hunan,2005,50_,0.275337309
Hunan,2006,0,0.011429736
Hunan,2006,1_14,0.173511951
Hunan,2006,15_49,0.542216515
Hunan,2006,50_,0.272841798
Hunan,2007,0,0.011599108
Hunan,2007,1_14,0.171157312
Hunan,2007,15_49,0.546897294
Hunan,2007,50_,0.270346286
Hunan,2008,0,0.011768481
Hunan,2008,1_14,0.168802672
Hunan,2008,15_49,0.551578072
Hunan,2008,50_,0.267850775
Hunan,2009,0,0.011937854
Hunan,2009,1_14,0.166448033
Hunan,2009,15_49,0.55625885
Hunan,2009,50_,0.265355263
Hunan,2010,0,0.012107226
Hunan,2010,1_14,0.164093394
Hunan,2010,15_49,0.560939628
Hunan,2010,50_,0.262859752
Hunan,2011,0,0.011834549
Hunan,2011,1_14,0.165946823
Hunan,2011,15_49,0.550784198
Hunan,2011,50_,0.27143443
Hunan,2012,0,0.011561872
Hunan,2012,1_14,0.167800252
Hunan,2012,15_49,0.540628768
Hunan,2012,50_,0.280009108
Hunan,2013,0,0.011289195
Hunan,2013,1_14,0.169653681
Hunan,2013,15_49,0.530473338
Hunan,2013,50_,0.288583786
Hunan,2014,0,0.011016518
Hunan,2014,1_14,0.17150711
Hunan,2014,15_49,0.520317908
Hunan,2014,50_,0.297158464
Guangdong,1990,0,0.017847013
Guangdong,1990,1_14,0.281331571
Guangdong,1990,15_49,0.534966203
Guangdong,1990,50_,0.165855212
Guangdong,1991,0,0.017847013
Guangdong,1991,1_14,0.28333884
Guangdong,1991,15_49,0.530621723
Guangdong,1991,50_,0.168192423
Guangdong,1992,0,0.017847013
Guangdong,1992,1_14,0.285346109
Guangdong,1992,15_49,0.526277243
Guangdong,1992,50_,0.170529634
Guangdong,1993,0,0.017847013
Guangdong,1993,1_14,0.287353378
Guangdong,1993,15_49,0.521932763
Guangdong,1993,50_,0.172866845
Guangdong,1994,0,0.017847013
Guangdong,1994,1_14,0.289360647
Guangdong,1994,15_49,0.517588283
Guangdong,1994,50_,0.175204056
Guangdong,1995,0,0.017847013
Guangdong,1995,1_14,0.291367917
Guangdong,1995,15_49,0.513243803
Guangdong,1995,50_,0.177541267
Guangdong,1996,0,0.016495373
Guangdong,1996,1_14,0.279104411
Guangdong,1996,15_49,0.532142616
Guangdong,1996,50_,0.1722576
Guangdong,1997,0,0.015143732
Guangdong,1997,1_14,0.266840905
Guangdong,1997,15_49,0.551041429
Guangdong,1997,50_,0.166973933
Guangdong,1998,0,0.013792092
Guangdong,1998,1_14,0.2545774
Guangdong,1998,15_49,0.569940242
Guangdong,1998,50_,0.161690267
Guangdong,1999,0,0.012440452
Guangdong,1999,1_14,0.242313894
Guangdong,1999,15_49,0.588839054
Guangdong,1999,50_,0.1564066
Guangdong,2000,0,0.011088811
Guangdong,2000,1_14,0.230050389
Guangdong,2000,15_49,0.607737867
Guangdong,2000,50_,0.151122933
Guangdong,2001,0,0.011107851
Guangdong,2001,1_14,0.224597581
Guangdong,2001,15_49,0.605327356
Guangdong,2001,50_,0.158967212
Guangdong,2002,0,0.011126892
Guangdong,2002,1_14,0.219144773
Guangdong,2002,15_49,0.602916844
Guangdong,2002,50_,0.166811491
Guangdong,2003,0,0.011145932
Guangdong,2003,1_14,0.213691965
Guangdong,2003,15_49,0.600506333
Guangdong,2003,50_,0.17465577
Guangdong,2004,0,0.011164973
Guangdong,2004,1_14,0.208239157
Guangdong,2004,15_49,0.598095821
Guangdong,2004,50_,0.18250005
Guangdong,2005,0,0.011184013
Guangdong,2005,1_14,0.202786348
Guangdong,2005,15_49,0.595685309
Guangdong,2005,50_,0.190344329
Guangdong,2006,0,0.011019912
Guangdong,2006,1_14,0.193906286
Guangdong,2006,15_49,0.605508623
Guangdong,2006,50_,0.189565178
Guangdong,2007,0,0.010855811
Guangdong,2007,1_14,0.185026224
Guangdong,2007,15_49,0.615331937
Guangdong,2007,50_,0.188786028
Guangdong,2008,0,0.010691711
Guangdong,2008,1_14,0.176146161
Guangdong,2008,15_49,0.625155251
Guangdong,2008,50_,0.188006877
Guangdong,2009,0,0.01052761
Guangdong,2009,1_14,0.167266099
Guangdong,2009,15_49,0.634978565
Guangdong,2009,50_,0.187227726
Guangdong,2010,0,0.010363509
Guangdong,2010,1_14,0.158386036
Guangdong,2010,15_49,0.644801879
Guangdong,2010,50_,0.186448576
Guangdong,2011,0,0.010403118
Guangdong,2011,1_14,0.156630127
Guangdong,2011,15_49,0.640060179
Guangdong,2011,50_,0.192906575
Guangdong,2012,0,0.010442728
Guangdong,2012,1_14,0.154874218
Guangdong,2012,15_49,0.63531848
Guangdong,2012,50_,0.199364574
Guangdong,2013,0,0.010482337
Guangdong,2013,1_14,0.153118309
Guangdong,2013,15_49,0.63057678
Guangdong,2013,50_,0.205822573
Guangdong,2014,0,0.010521947
Guangdong,2014,1_14,0.1513624
Guangdong,2014,15_49,0.62583508
Guangdong,2014,50_,0.212280572
Guangxi,1990,0,0.01497934
Guangxi,1990,1_14,0.318820393
Guangxi,1990,15_49,0.51237802
Guangxi,1990,50_,0.153822247
Guangxi,1991,0,0.01497934
Guangxi,1991,1_14,0.314828872
Guangxi,1991,15_49,0.511960709
Guangxi,1991,50_,0.158231079
Guangxi,1992,0,0.01497934
Guangxi,1992,1_14,0.310837351
Guangxi,1992,15_49,0.511543399
Guangxi,1992,50_,0.16263991
Guangxi,1993,0,0.01497934
Guangxi,1993,1_14,0.306845829
Guangxi,1993,15_49,0.511126089
Guangxi,1993,50_,0.167048742
Guangxi,1994,0,0.01497934
Guangxi,1994,1_14,0.302854308
Guangxi,1994,15_49,0.510708779
Guangxi,1994,50_,0.171457573
Guangxi,1995,0,0.01497934
Guangxi,1995,1_14,0.298862787
Guangxi,1995,15_49,0.510291468
Guangxi,1995,50_,0.175866405
Guangxi,1996,0,0.014675321
Guangxi,1996,1_14,0.288776522
Guangxi,1996,15_49,0.518126938
Guangxi,1996,50_,0.178421219
Guangxi,1997,0,0.014371302
Guangxi,1997,1_14,0.278690257
Guangxi,1997,15_49,0.525962407
Guangxi,1997,50_,0.180976034
Guangxi,1998,0,0.014067283
Guangxi,1998,1_14,0.268603992
Guangxi,1998,15_49,0.533797876
Guangxi,1998,50_,0.183530849
Guangxi,1999,0,0.013763265
Guangxi,1999,1_14,0.258517727
Guangxi,1999,15_49,0.541633345
Guangxi,1999,50_,0.186085663
Guangxi,2000,0,0.013459246
Guangxi,2000,1_14,0.248431462
Guangxi,2000,15_49,0.549468814
Guangxi,2000,50_,0.188640478
Guangxi,2001,0,0.013570082
Guangxi,2001,1_14,0.243431854
Guangxi,2001,15_49,0.542502081
Guangxi,2001,50_,0.200495984
Guangxi,2002,0,0.013680918
Guangxi,2002,1_14,0.238432245
Guangxi,2002,15_49,0.535535347
Guangxi,2002,50_,0.21235149
Guangxi,2003,0,0.013791754
Guangxi,2003,1_14,0.233432636
Guangxi,2003,15_49,0.528568614
Guangxi,2003,50_,0.224206996
Guangxi,2004,0,0.01390259
Guangxi,2004,1_14,0.228433028
Guangxi,2004,15_49,0.52160188
Guangxi,2004,50_,0.236062502
Guangxi,2005,0,0.014013427
Guangxi,2005,1_14,0.223433419
Guangxi,2005,15_49,0.514635147
Guangxi,2005,50_,0.247918008
Guangxi,2006,0,0.014308667
Guangxi,2006,1_14,0.219064735
Guangxi,2006,15_49,0.521309156
Guangxi,2006,50_,0.245317442
Guangxi,2007,0,0.014603908
Guangxi,2007,1_14,0.214696052
Guangxi,2007,15_49,0.527983165
Guangxi,2007,50_,0.242716876
Guangxi,2008,0,0.014899148
Guangxi,2008,1_14,0.210327368
Guangxi,2008,15_49,0.534657174
Guangxi,2008,50_,0.24011631
Guangxi,2009,0,0.015194389
Guangxi,2009,1_14,0.205958684
Guangxi,2009,15_49,0.541331183
Guangxi,2009,50_,0.237515744
Guangxi,2010,0,0.015489629
Guangxi,2010,1_14,0.20159
Guangxi,2010,15_49,0.548005192
Guangxi,2010,50_,0.234915178
Guangxi,2011,0,0.01518226
Guangxi,2011,1_14,0.203730282
Guangxi,2011,15_49,0.541274353
Guangxi,2011,50_,0.239813105
Guangxi,2012,0,0.014874892
Guangxi,2012,1_14,0.205870563
Guangxi,2012,15_49,0.534543514
Guangxi,2012,50_,0.244711031
Guangxi,2013,0,0.014567523
Guangxi,2013,1_14,0.208010845
Guangxi,2013,15_49,0.527812675
Guangxi,2013,50_,0.249608958
Guangxi,2014,0,0.014260154
Guangxi,2014,1_14,0.210151126
Guangxi,2014,15_49,0.521081835
Guangxi,2014,50_,0.254506885
Hainan,1990,0,0.01834294
Hainan,1990,1_14,0.312429225
Hainan,1990,15_49,0.510761083
Hainan,1990,50_,0.158466752
Hainan,1991,0,0.01834294
Hainan,1991,1_14,0.309804394
Hainan,1991,15_49,0.512299003
Hainan,1991,50_,0.159553663
Hainan,1992,0,0.01834294
Hainan,1992,1_14,0.307179563
Hainan,1992,15_49,0.513836922
Hainan,1992,50_,0.160640575
Hainan,1993,0,0.01834294
Hainan,1993,1_14,0.304554732
Hainan,1993,15_49,0.515374842
Hainan,1993,50_,0.161727486
Hainan,1994,0,0.01834294
Hainan,1994,1_14,0.3019299
Hainan,1994,15_49,0.516912762
Hainan,1994,50_,0.162814398
Hainan,1995,0,0.01834294
Hainan,1995,1_14,0.299305069
Hainan,1995,15_49,0.518450681
Hainan,1995,50_,0.163901309
Hainan,1996,0,0.017528103
Hainan,1996,1_14,0.291455298
Hainan,1996,15_49,0.527028341
Hainan,1996,50_,0.163988258
Hainan,1997,0,0.016713265
Hainan,1997,1_14,0.283605526
Hainan,1997,15_49,0.535606001
Hainan,1997,50_,0.164075208
Hainan,1998,0,0.015898428
Hainan,1998,1_14,0.275755754
Hainan,1998,15_49,0.544183661
Hainan,1998,50_,0.164162157
Hainan,1999,0,0.01508359
Hainan,1999,1_14,0.267905983
Hainan,1999,15_49,0.552761321
Hainan,1999,50_,0.164249107
Hainan,2000,0,0.014268753
Hainan,2000,1_14,0.260056211
Hainan,2000,15_49,0.56133898
Hainan,2000,50_,0.164336056
Hainan,2001,0,0.014077387
Hainan,2001,1_14,0.252761714
Hainan,2001,15_49,0.560907755
Hainan,2001,50_,0.172253144
Hainan,2002,0,0.01388602
Hainan,2002,1_14,0.245467217
Hainan,2002,15_49,0.56047653
Hainan,2002,50_,0.180170233
Hainan,2003,0,0.013694654
Hainan,2003,1_14,0.23817272
Hainan,2003,15_49,0.560045305
Hainan,2003,50_,0.188087321
Hainan,2004,0,0.013503288
Hainan,2004,1_14,0.230878223
Hainan,2004,15_49,0.559614079
Hainan,2004,50_,0.196004409
Hainan,2005,0,0.013311922
Hainan,2005,1_14,0.223583726
Hainan,2005,15_49,0.559182854
Hainan,2005,50_,0.203921497
Hainan,2006,0,0.013439671
Hainan,2006,1_14,0.215639691
Hainan,2006,15_49,0.565865568
Hainan,2006,50_,0.20505507
Hainan,2007,0,0.01356742
Hainan,2007,1_14,0.207695655
Hainan,2007,15_49,0.572548282
Hainan,2007,50_,0.206188643
Hainan,2008,0,0.013695169
Hainan,2008,1_14,0.199751619
Hainan,2008,15_49,0.579230996
Hainan,2008,50_,0.207322215
Hainan,2009,0,0.013822918
Hainan,2009,1_14,0.191807584
Hainan,2009,15_49,0.58591371
Hainan,2009,50_,0.208455788
Hainan,2010,0,0.013950667
Hainan,2010,1_14,0.183863548
Hainan,2010,15_49,0.592596424
Hainan,2010,50_,0.209589361
Hainan,2011,0,0.013777858
Hainan,2011,1_14,0.184104857
Hainan,2011,15_49,0.588148964
Hainan,2011,50_,0.213968321
Hainan,2012,0,0.013605048
Hainan,2012,1_14,0.184346167
Hainan,2012,15_49,0.583701503
Hainan,2012,50_,0.218347282
Hainan,2013,0,0.013432239
Hainan,2013,1_14,0.184587476
Hainan,2013,15_49,0.579254043
Hainan,2013,50_,0.222726242
Hainan,2014,0,0.01325943
Hainan,2014,1_14,0.184828785
Hainan,2014,15_49,0.574806583
Hainan,2014,50_,0.227105202
Chongqing,1990,0,0.015831128
Chongqing,1990,1_14,0.215923504
Chongqing,1990,15_49,0.597702053
Chongqing,1990,50_,0.170543315
Chongqing,1991,0,0.015831128
Chongqing,1991,1_14,0.217095875
Chongqing,1991,15_49,0.589932654
Chongqing,1991,50_,0.177140344
Chongqing,1992,0,0.015831128
Chongqing,1992,1_14,0.218268246
Chongqing,1992,15_49,0.582163254
Chongqing,1992,50_,0.183737372
Chongqing,1993,0,0.015831128
Chongqing,1993,1_14,0.219440616
Chongqing,1993,15_49,0.574393855
Chongqing,1993,50_,0.190334401
Chongqing,1994,0,0.015831128
Chongqing,1994,1_14,0.220612987
Chongqing,1994,15_49,0.566624456
Chongqing,1994,50_,0.196931429
Chongqing,1995,0,0.015831128
Chongqing,1995,1_14,0.221785358
Chongqing,1995,15_49,0.558855056
Chongqing,1995,50_,0.203528458
Chongqing,1996,0,0.014613346
Chongqing,1996,1_14,0.219152512
Chongqing,1996,15_49,0.558089653
Chongqing,1996,50_,0.20814449
Chongqing,1997,0,0.013395564
Chongqing,1997,1_14,0.216519665
Chongqing,1997,15_49,0.557324249
Chongqing,1997,50_,0.212760521
Chongqing,1998,0,0.012177782
Chongqing,1998,1_14,0.213886819
Chongqing,1998,15_49,0.556558846
Chongqing,1998,50_,0.217376553
Chongqing,1999,0,0.01096
Chongqing,1999,1_14,0.211253973
Chongqing,1999,15_49,0.555793442
Chongqing,1999,50_,0.221992585
Chongqing,2000,0,0.009742218
Chongqing,2000,1_14,0.208621127
Chongqing,2000,15_49,0.555028039
Chongqing,2000,50_,0.226608616
Chongqing,2001,0,0.009489395
Chongqing,2001,1_14,0.206539309
Chongqing,2001,15_49,0.538600227
Chongqing,2001,50_,0.245371069
Chongqing,2002,0,0.009236571
Chongqing,2002,1_14,0.204457492
Chongqing,2002,15_49,0.522172415
Chongqing,2002,50_,0.264133522
Chongqing,2003,0,0.008983747
Chongqing,2003,1_14,0.202375674
Chongqing,2003,15_49,0.505744603
Chongqing,2003,50_,0.282895975
Chongqing,2004,0,0.008730924
Chongqing,2004,1_14,0.200293856
Chongqing,2004,15_49,0.489316792
Chongqing,2004,50_,0.301658428
Chongqing,2005,0,0.0084781
Chongqing,2005,1_14,0.198212039
Chongqing,2005,15_49,0.47288898
Chongqing,2005,50_,0.320420881
Chongqing,2006,0,0.008602902
Chongqing,2006,1_14,0.19074582
Chongqing,2006,15_49,0.483671029
Chongqing,2006,50_,0.316980249
Chongqing,2007,0,0.008727704
Chongqing,2007,1_14,0.1832796
Chongqing,2007,15_49,0.494453078
Chongqing,2007,50_,0.313539618
Chongqing,2008,0,0.008852506
Chongqing,2008,1_14,0.175813381
Chongqing,2008,15_49,0.505235127
Chongqing,2008,50_,0.310098987
Chongqing,2009,0,0.008977308
Chongqing,2009,1_14,0.168347161
Chongqing,2009,15_49,0.516017176
Chongqing,2009,50_,0.306658355
Chongqing,2010,0,0.00910211
Chongqing,2010,1_14,0.160880942
Chongqing,2010,15_49,0.526799225
Chongqing,2010,50_,0.303217724
Chongqing,2011,0,0.008894704
Chongqing,2011,1_14,0.158293944
Chongqing,2011,15_49,0.524404403
Chongqing,2011,50_,0.308406948
Chongqing,2012,0,0.008687299
Chongqing,2012,1_14,0.155706947
Chongqing,2012,15_49,0.522009581
Chongqing,2012,50_,0.313596173
Chongqing,2013,0,0.008479894
Chongqing,2013,1_14,0.153119949
Chongqing,2013,15_49,0.519614759
Chongqing,2013,50_,0.318785398
Chongqing,2014,0,0.008272489
Chongqing,2014,1_14,0.150532952
Chongqing,2014,15_49,0.517219936
Chongqing,2014,50_,0.323974623
Sichuan,1990,0,0.015831128
Sichuan,1990,1_14,0.215923504
Sichuan,1990,15_49,0.597702053
Sichuan,1990,50_,0.170543315
Sichuan,1991,0,0.015831128
Sichuan,1991,1_14,0.217095875
Sichuan,1991,15_49,0.589932654
Sichuan,1991,50_,0.177140344
Sichuan,1992,0,0.015831128
Sichuan,1992,1_14,0.218268246
Sichuan,1992,15_49,0.582163254
Sichuan,1992,50_,0.183737372
Sichuan,1993,0,0.015831128
Sichuan,1993,1_14,0.219440616
Sichuan,1993,15_49,0.574393855
Sichuan,1993,50_,0.190334401
Sichuan,1994,0,0.015831128
Sichuan,1994,1_14,0.220612987
Sichuan,1994,15_49,0.566624456
Sichuan,1994,50_,0.196931429
Sichuan,1995,0,0.015831128
Sichuan,1995,1_14,0.221785358
Sichuan,1995,15_49,0.558855056
Sichuan,1995,50_,0.203528458
Sichuan,1996,0,0.014721331
Sichuan,1996,1_14,0.220546772
Sichuan,1996,15_49,0.558415582
Sichuan,1996,50_,0.206316315
Sichuan,1997,0,0.013611534
Sichuan,1997,1_14,0.219308186
Sichuan,1997,15_49,0.557976109
Sichuan,1997,50_,0.209104172
Sichuan,1998,0,0.012501737
Sichuan,1998,1_14,0.218069599
Sichuan,1998,15_49,0.557536635
Sichuan,1998,50_,0.211892029
Sichuan,1999,0,0.01139194
Sichuan,1999,1_14,0.216831013
Sichuan,1999,15_49,0.557097161
Sichuan,1999,50_,0.214679885
Sichuan,2000,0,0.010282144
Sichuan,2000,1_14,0.215592427
Sichuan,2000,15_49,0.556657687
Sichuan,2000,50_,0.217467742
Sichuan,2001,0,0.010300027
Sichuan,2001,1_14,0.214100383
Sichuan,2001,15_49,0.538709565
Sichuan,2001,50_,0.236890024
Sichuan,2002,0,0.01031791
Sichuan,2002,1_14,0.21260834
Sichuan,2002,15_49,0.520761444
Sichuan,2002,50_,0.256312307
Sichuan,2003,0,0.010335794
Sichuan,2003,1_14,0.211116296
Sichuan,2003,15_49,0.502813322
Sichuan,2003,50_,0.275734589
Sichuan,2004,0,0.010353677
Sichuan,2004,1_14,0.209624252
Sichuan,2004,15_49,0.4848652
Sichuan,2004,50_,0.295156871
Sichuan,2005,0,0.01037156
Sichuan,2005,1_14,0.208132208
Sichuan,2005,15_49,0.466917078
Sichuan,2005,50_,0.314579153
Sichuan,2006,0,0.010139891
Sichuan,2006,1_14,0.198603791
Sichuan,2006,15_49,0.482446384
Sichuan,2006,50_,0.308809934
Sichuan,2007,0,0.009908222
Sichuan,2007,1_14,0.189075374
Sichuan,2007,15_49,0.497975689
Sichuan,2007,50_,0.303040714
Sichuan,2008,0,0.009676553
Sichuan,2008,1_14,0.179546957
Sichuan,2008,15_49,0.513504995
Sichuan,2008,50_,0.297271495
Sichuan,2009,0,0.009444884
Sichuan,2009,1_14,0.17001854
Sichuan,2009,15_49,0.5290343
Sichuan,2009,50_,0.291502275
Sichuan,2010,0,0.009213215
Sichuan,2010,1_14,0.160490123
Sichuan,2010,15_49,0.544563606
Sichuan,2010,50_,0.285733056
Sichuan,2011,0,0.009036767
Sichuan,2011,1_14,0.158484749
Sichuan,2011,15_49,0.540137129
Sichuan,2011,50_,0.292341355
Sichuan,2012,0,0.008860318
Sichuan,2012,1_14,0.156479374
Sichuan,2012,15_49,0.535710653
Sichuan,2012,50_,0.298949655
Sichuan,2013,0,0.008683869
Sichuan,2013,1_14,0.154473999
Sichuan,2013,15_49,0.531284177
Sichuan,2013,50_,0.305557955
Sichuan,2014,0,0.00850742
Sichuan,2014,1_14,0.152468624
Sichuan,2014,15_49,0.526857701
Sichuan,2014,50_,0.312166254
Guizhou,1990,0,0.020523221
Guizhou,1990,1_14,0.306254536
Guizhou,1990,15_49,0.529123769
Guizhou,1990,50_,0.144098473
Guizhou,1991,0,0.020523221
Guizhou,1991,1_14,0.301961464
Guizhou,1991,15_49,0.529193511
Guizhou,1991,50_,0.148321803
Guizhou,1992,0,0.020523221
Guizhou,1992,1_14,0.297668392
Guizhou,1992,15_49,0.529263253
Guizhou,1992,50_,0.152545133
Guizhou,1993,0,0.020523221
Guizhou,1993,1_14,0.293375321
Guizhou,1993,15_49,0.529332995
Guizhou,1993,50_,0.156768463
Guizhou,1994,0,0.020523221
Guizhou,1994,1_14,0.289082249
Guizhou,1994,15_49,0.529402736
